repository,commit,license_spdx,license_class,license_evidence,path,bytes,content_sha256,code_only_sha256,outcome,reason,found_by,cached_as,decks
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),ElasticSolve.F90,236954,7f85523db5196e0c339fff1fe83749165810f9bca6c907ad75aaf9159ff7d909,072ab29f2c4782af59b56e24c3389bb25c5ba2a606c728d9691363ff8e7d2a55,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,new.inp
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),INPUT_FILES/UEL8_ECL_AXY.for,46174,adfe11a8783889c604fc584352778b6d1d2ecb8cfe97de109589bb82512b6eec,c44e434545ef44e243e7be0bc1de135c5eb67b7d08d5f5cc1393642d51a6733c,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,INPUT_FILES/STOLKEN.inp;INPUT_FILES/STOLKEN_CLA.inp;INPUT_FILES/STOLKEN_KIN.inp;INPUT_FILES/TEST_INDENT_UEL.inp;INPUT_FILES/TEST_INDENT_UMAT.inp;INPUT_FILES/UNIUSER9CS.inp;INPUT_FILES/UNIUSER_CLA.inp;INPUT_FILES/UNIUSER_CLA_CAE.inp
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),PlasticSolve.F90,247501,f9476676ff544a0b059ae4e7c443798fb32a397eb989a72f40da4dc8acef7cf5,dec69ac3980d949bb588369248f7655fb4e2e1e270ba46072938311c1f73cff8,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,new.inp
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),SAMPLE/UEL9_VPDCO.for,66219,110f713f249782382bf882becd4a9543a1b8d329987c0e912353a45618d881ff,3b4d56c411202b4e64532e3979ea720b5b7d605a70f95e1b6d631fe72423ba40,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,SAMPLE/FIGURE_6_13_A.inp;SAMPLE/material_co.inp
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),UELS/UEL8_ECL.for,45194,e35e6aba4e958dcbe81f6220d0561ec4e14ccbf9860a901dcdec1016116bd44a,ba2412753181697e994249f938f0950ca851f8702b973ba09c4495f7edd07d55,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),UELS/UEL8_ECO.for,46010,6f633f05d329ab136ea277fe2e1f72eb535bb1d3fa7d46e3b5db383435e4ee57,b9cf6058aeae5161fc18058057a6af6d1811d9f918157ffdcc447adeb1bf6caf,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),UELS/UEL8_PCLI.for,50078,e414fea5cd6f0c9d07956557019162fb9c4c85a41d95bcf9f942180521c3603a,eb4ebe0975c73a1d0908fddce825e8af8e079ebfc377f58ca5ce0c19d579f689,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),UELS/UEL8_PCLI_R.for,47010,2318905c7ce2d7fb2271eb94043c69646c6f47ce2e8f95f257deb4ae5f75c960,4b2c9ceebf30947bfe20085a7edb9331f93e40e8b7fa12561991c82b98963196,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),UELS/UEL8_PCLK.for,53715,744fdfa5ccddfa74e12b46ab2178d736b33d548fed310ee8d256d2a30d0b0d41,eb08c4d6fd37f49758ab5fd9298a3c3a1849f7bc3ec5b9f3b0eac6ce77ef494e,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,
mrkearden/abaqus_umat,a17b506af8569ea7ce7b76875a091c8f86b82939,MIT,permissive,LICENSE.md (SPDX MIT via the GitHub licence API),UELS/UEL8_PCOI.for,57884,b01651b9d5f62d37399feb4052cc7c3fad69cc876af4633ee2f8af85343396f9,3db782b44f96b32724177e52215e64d2b6bd164840eb9c3d0c1219d16c79e2e8,candidate,"distinct, licensed MIT (permissive), declares a UMAT entry point; not yet transformed or verified",subroutine_umat_fortran,,
